load_id,pickup,delivery,distance,equipment,weight,date,market_index,quote_signal,posted_rate,baseline_predicted_rate,residual,absolute_residual,residual_pct,residual_modified_z,residual_anomaly_flag,extreme_relative_error_flag,strong_target_anomaly_candidate
TR-000086,Baltimore,Baton Rouge,1431.4,Flatbed,31670.0,2025-01-01,0.92804,2.00728,2885.28,2999.2118773335947,-113.93187733359446,113.93187733359446,-0.03798727198789434,-0.7356906453234094,False,False,False
TR-000087,Baltimore,Memphis,1132.8,Dry Van,47500.0,2025-01-01,0.94525,1.89016,2161.53,2263.245271895322,-101.71527189532162,101.71527189532162,-0.04494222219677572,-0.6400353818521597,False,False,False
TR-000088,Boston,Lubbock,2172.8,Flatbed,25967.0,2025-01-01,0.93351,1.89635,4115.45,4373.745986325121,-258.2959863251208,258.2959863251208,-0.05905600991294525,-1.8660526719232462,False,False,False
TR-000089,Atlanta,Oklahoma City,877.0,Flatbed,27136.0,2025-01-01,0.94449,2.15458,1895.72,1971.3703477612967,-75.65034776129664,75.65034776129664,-0.03837449814906964,-0.4359486412271971,False,False,False
TR-000090,San Antonio,Raleigh,1521.2,Flatbed,32586.0,2025-01-01,0.97946,2.05677,3092.37,3165.6984742953414,-73.3284742953415,73.3284742953415,-0.023163442409550334,-0.41776851588427333,False,False,False
TR-000091,Phoenix,Kansas City,1858.6,Reefer,28040.0,2025-01-01,0.93089,2.00288,3742.3,3895.0337749922037,-152.7337749922035,152.7337749922035,-0.039212439176476516,-1.03950709928621,False,False,False
TR-000092,Oklahoma City,Green Bay,1220.1,Reefer,37380.0,2025-01-01,0.93701,2.17411,2650.56,2711.2732832319007,-60.71328323190073,60.71328323190073,-0.022392904325575433,-0.318992351669856,False,False,False
TR-000093,Lexington,Baton Rouge,749.7,Dry Van,23380.0,2025-01-01,0.95581,2.04041,1537.18,1552.9889768391402,-15.808976839140087,15.808976839140087,-0.010179709627634783,0.032605584491411446,False,False,False
TR-000094,Montgomery,Milwaukee,691.7,Dry Van,47500.0,2025-01-01,0.9531,2.16789,1479.61,1445.4586580887915,34.15134191120842,34.15134191120842,0.023626647306789022,0.4237917840718941,False,False,False
TR-000095,Hartford,Madison,1098.0,Dry Van,29071.0,2025-01-01,0.96395,1.81827,1991.87,2198.7270806451124,-206.85708064511255,206.85708064511255,-0.09408038062842257,-1.4632892283172951,False,False,False
TR-000096,Hartford,Charleston,684.1,Dry Van,25756.0,2025-01-01,0.92209,1.9037,1297.4,1431.3684783904698,-133.96847839046973,133.96847839046973,-0.0935946825803466,-0.8925759898528545,False,False,False
TR-000097,Los Angeles,Reno,891.6,Dry Van,21332.0,2025-01-01,0.97336,1.78958,1599.62,1816.0674635749067,-216.4474635749068,216.4474635749068,-0.1191847042668958,-1.5383813323043536,False,False,False
TR-000098,Buffalo,Lexington,539.5,Dry Van,38735.0,2025-01-01,1.00245,2.07669,1112.96,1163.2842699197731,-50.32426991977309,50.32426991977309,-0.04326050925045496,-0.23764702128334989,False,False,False
TR-000099,Richmond,San Antonio,1607.8,Dry Van,44058.0,2025-01-01,0.96621,1.90264,3072.03,3143.881503040418,-71.85150304041781,71.85150304041781,-0.022854392880562104,-0.4062039224918587,False,False,False
TR-000100,Indianapolis,New York,932.8,Dry Van,37005.0,2025-01-01,0.99201,1.90185,1792.75,1892.4510693079128,-99.7010693079128,99.7010693079128,-0.052683565205400226,-0.6242643004206959,False,False,False
TR-000101,Oklahoma City,Cincinnati,900.3,Reefer,42482.0,2025-01-01,0.93478,2.3092,2101.86,2118.373353294634,-16.513353294633816,16.513353294633816,-0.007795298816873409,0.027090360497836728,False,False,False
TR-000102,New York,Houston,1556.3,Flatbed,28505.0,2025-01-01,0.92364,1.93531,3007.13,3230.7728568494313,-223.64285684943115,223.64285684943115,-0.06922271133214919,-1.5947208157174475,False,False,False
TR-000103,Oklahoma City,Baton Rouge,418.0,Dry Van,31909.0,2025-01-01,0.94122,2.33556,970.69,938.0267918479223,32.6632081520778,32.6632081520778,0.03482118894251512,0.4121397889633227,False,False,False
TR-000104,Baton Rouge,Chattanooga,523.3,Dry Van,17804.0,2025-01-01,0.95108,2.0574,1074.67,1133.2499395101931,-58.57993951019307,58.57993951019307,-0.05169198556102474,-0.30228840254047057,False,False,False
TR-000105,Oklahoma City,Cincinnati,929.3,Dry Van,30918.0,2025-01-01,0.96079,1.91336,1792.83,1885.9621707626331,-93.13217076263322,93.13217076263322,-0.04938178093199666,-0.5728302319112801,False,False,False
TR-000106,Bakersfield,Milwaukee,1901.5,Dry Van,31374.0,2025-01-01,0.93499,1.81931,3407.03,3688.3927895400284,-281.3627895400282,281.3627895400282,-0.07628330429935483,-2.046664311556701,False,False,False
TR-000107,San Antonio,Fort Wayne,1266.0,Flatbed,20678.0,2025-01-01,0.98745,1.99624,2498.9,2692.5650717938074,-193.66507179380733,193.66507179380733,-0.07192586497632393,-1.359996616571535,False,False,False
TR-000108,Philadelphia,St. Louis,1085.4,Dry Van,15712.0,2025-01-01,0.95874,1.78353,1958.1,2175.367045882106,-217.26704588210623,217.26704588210623,-0.09987603990479912,-1.5447986109770306,False,False,False
TR-000109,Boston,Baltimore,241.1,Flatbed,22072.0,2025-01-01,0.98321,2.31708,567.3,792.43018063463,-225.13018063463005,225.13018063463005,-0.28410096704586774,-1.6063664687803307,False,False,False
TR-000110,Madison,San Antonio,1119.1,Dry Van,33741.0,2025-01-01,1.00244,1.92067,2167.51,2237.845869018084,-70.33586901808394,70.33586901808394,-0.031430166836711466,-0.3943366020267039,False,False,False
TR-000111,Boston,Richmond,473.8,Dry Van,30788.0,2025-01-01,0.97095,2.10268,996.02,1041.4783743698094,-45.45837436980946,45.45837436980946,-0.04364792922110934,-0.19954736068555645,False,False,False
TR-000112,Kansas City,Mobile,627.1,Dry Van,26684.0,2025-01-01,0.96597,2.06245,1291.45,1325.6921306530583,-34.24213065305821,34.24213065305821,-0.025829625039857453,-0.11172486749752447,False,False,False
TR-000113,San Francisco,Shreveport,1962.4,Dry Van,33505.0,2025-01-01,0.99212,1.88256,3677.5,3801.2996242278946,-123.79962422789458,123.79962422789458,-0.03256771011652108,-0.8129544919632279,False,False,False
TR-000114,New York,Chattanooga,937.7,Dry Van,28250.0,2025-01-01,0.92946,1.8857,1761.28,1901.5355272713045,-140.25552727130457,140.25552727130457,-0.07375908851546448,-0.941803192956985,False,False,False
TR-000115,Houston,Green Bay,1191.6,Dry Van,38567.0,2025-01-01,0.97407,1.97377,2296.78,2372.25876745602,-75.4787674560198,75.4787674560198,-0.03181725724506954,-0.4346051780703764,False,False,False
TR-000116,New Orleans,Montgomery,445.7,Dry Van,47500.0,2025-01-01,0.92243,2.27821,1009.42,989.3817889062784,20.038211093721543,20.038211093721543,0.020253264531857794,0.31328684441643256,False,False,False
TR-000117,Memphis,Fort Wayne,533.8,Reefer,30570.0,2025-01-01,,2.37177,1271.1,1438.892977053207,-167.7929770532071,167.7929770532071,-0.11661254848629544,-1.1574197181467027,False,False,False
TR-000118,Richmond,El Paso,2223.2,Dry Van,38009.0,2025-01-01,0.9865,1.80907,4091.87,4284.8152644018755,-192.94526440187565,192.94526440187565,-0.045030007712318305,-1.354360569301966,False,False,False
TR-000119,Nashville,Bakersfield,1894.5,Reefer,24375.0,2025-01-01,0.96913,1.97575,3765.28,3961.591334356644,-196.31133435664378,196.31133435664378,-0.049553656040729505,-1.3807166884393887,False,False,False
TR-000120,Dayton,Houston,963.4,Dry Van,26618.0,2025-01-01,0.94999,1.92845,1825.93,1949.1825823037864,-123.25258230378631,123.25258230378631,-0.06323295899664313,-0.8086711875997702,False,False,False
TR-000121,Detroit,Lubbock,1511.9,Dry Van,33797.0,2025-01-01,0.97495,1.89226,2863.32,2966.0856828997557,-102.76568289975557,102.76568289975557,-0.034646902984706775,-0.6482600349188331,False,False,False
TR-000122,Buffalo,Greensboro,552.3,Dry Van,35867.0,2025-01-01,0.95018,2.08522,1156.13,1187.0150988853673,-30.885098885367142,30.885098885367142,-0.0260191289178789,-0.08543951680478377,False,False,False
TR-000123,Atlanta,Shreveport,460.8,Dry Van,44437.0,2025-01-01,0.92194,2.34272,1093.37,1017.3767512016278,75.99324879837206,75.99324879837206,0.07469528737374441,0.7514113218931132,False,False,False
TR-000124,Buffalo,Bakersfield,2564.4,Dry Van,33614.0,2025-01-01,0.9793,1.70479,4397.38,4917.390174015995,-520.0101740159953,520.0101740159953,-0.10574921973118658,-3.9152585420994077,True,False,False
TR-000125,Fresno,Tampa,2252.6,Reefer,19108.0,2025-01-01,0.9799,1.95172,4397.69,4625.4983540894,-227.80835408940038,227.80835408940038,-0.0492505534864141,-1.627336400954385,False,False,False
TR-000126,Fresno,Richmond,2835.2,Dry Van,27463.0,2025-01-01,0.91179,1.72674,4811.93,5419.445524319347,-607.5155243193467,607.5155243193467,-0.11209920306296416,-4.600420011928662,True,False,False
TR-000127,Milwaukee,Boston,1206.8,Reefer,36158.0,2025-01-01,0.95648,2.08024,2519.12,2686.615468759838,-167.49546875983833,167.49546875983833,-0.06234441463897157,-1.1550902466473683,False,False,False
TR-000128,Corpus Christi,Greensboro,1079.3,Dry Van,15890.0,2025-01-01,0.98608,1.86781,2017.91,2164.05782270319,-146.14782270319006,146.14782270319006,-0.06753415790001045,-0.9879395010202446,False,False,False
TR-000129,Reno,Albany,2809.6,Flatbed,30262.0,2025-01-01,0.96455,1.76744,4980.36,5554.354727363429,-573.9947273634298,573.9947273634298,-0.10334138807081496,-4.3379542491776455,True,False,False
